block,level,name,row_real,row,col,width,height,/
255,지정석R,01,17,17,34,1,1,
255,지정석R,02,17,17,33,1,1,
255,지정석R,03,17,17,32,1,1,
255,지정석R,04,17,17,31,1,1,
255,지정석R,05,17,17,30,1,1,
255,지정석R,06,17,17,29,1,1,
255,지정석R,07,17,17,28,1,1,
255,지정석R,08,17,17,27,1,1,
255,지정석R,09,17,17,26,1,1,
255,지정석R,10,17,17,25,1,1,
255,지정석R,11,17,17,24,1,1,
255,지정석R,12,17,17,23,1,1,
255,지정석R,13,17,17,22,1,1,
255,지정석R,14,17,17,21,1,1,
255,지정석R,15,17,17,20,1,1,
255,지정석R,16,17,17,19,1,1,
255,지정석R,17,17,17,18,1,1,
255,지정석R,18,17,17,17,1,1,
255,지정석R,19,17,17,16,1,1,
255,지정석R,20,17,17,15,1,1,
255,지정석R,21,17,17,14,1,1,
255,지정석R,22,17,17,13,1,1,
255,지정석R,23,17,17,12,1,1,
255,지정석R,24,17,17,11,1,1,
255,지정석R,25,17,17,10,1,1,
255,지정석R,26,17,17,9,1,1,
255,지정석R,27,17,17,8,1,1,
255,지정석R,28,17,17,7,1,1,
255,지정석R,29,17,17,6,1,1,
255,지정석R,30,17,17,5,1,1,
255,지정석R,31,17,17,4,1,1,
255,지정석R,32,17,17,3,1,1,
255,지정석R,01,18,18,34,1,1,
255,지정석R,02,18,18,33,1,1,
255,지정석R,03,18,18,32,1,1,
255,지정석R,04,18,18,31,1,1,
255,지정석R,05,18,18,30,1,1,
255,지정석R,06,18,18,29,1,1,
255,지정석R,07,18,18,28,1,1,
255,지정석R,08,18,18,27,1,1,
255,지정석R,09,18,18,26,1,1,
255,지정석R,10,18,18,25,1,1,
255,지정석R,11,18,18,24,1,1,
255,지정석R,12,18,18,23,1,1,
255,지정석R,13,18,18,22,1,1,
255,지정석R,14,18,18,21,1,1,
255,지정석R,15,18,18,20,1,1,
255,지정석R,16,18,18,19,1,1,
255,지정석R,17,18,18,18,1,1,
255,지정석R,18,18,18,17,1,1,
255,지정석R,19,18,18,16,1,1,
255,지정석R,20,18,18,15,1,1,
255,지정석R,21,18,18,14,1,1,
255,지정석R,22,18,18,13,1,1,
255,지정석R,23,18,18,12,1,1,
255,지정석R,24,18,18,11,1,1,
255,지정석R,25,18,18,10,1,1,
255,지정석R,26,18,18,9,1,1,
255,지정석R,27,18,18,8,1,1,
255,지정석R,28,18,18,7,1,1,
255,지정석R,29,18,18,6,1,1,
255,지정석R,30,18,18,5,1,1,
255,지정석R,31,18,18,4,1,1,
255,지정석R,32,18,18,3,1,1,
255,지정석R,01,19,19,34,1,1,
255,지정석R,02,19,19,33,1,1,
255,지정석R,03,19,19,32,1,1,
255,지정석R,04,19,19,31,1,1,
255,지정석R,05,19,19,30,1,1,
255,지정석R,06,19,19,29,1,1,
255,지정석R,07,19,19,28,1,1,
255,지정석R,08,19,19,27,1,1,
255,지정석R,09,19,19,26,1,1,
255,지정석R,10,19,19,25,1,1,
255,지정석R,11,19,19,24,1,1,
255,지정석R,12,19,19,23,1,1,
255,지정석R,13,19,19,22,1,1,
255,지정석R,14,19,19,21,1,1,
255,지정석R,15,19,19,20,1,1,
255,지정석R,16,19,19,19,1,1,
255,지정석R,17,19,19,18,1,1,
255,지정석R,18,19,19,17,1,1,
255,지정석R,19,19,19,16,1,1,
255,지정석R,20,19,19,15,1,1,
255,지정석R,21,19,19,14,1,1,
255,지정석R,22,19,19,13,1,1,
255,지정석R,23,19,19,12,1,1,
255,지정석R,24,19,19,11,1,1,
255,지정석R,25,19,19,10,1,1,
255,지정석R,26,19,19,9,1,1,
255,지정석R,27,19,19,8,1,1,
255,지정석R,28,19,19,7,1,1,
255,지정석R,29,19,19,6,1,1,
255,지정석R,30,19,19,5,1,1,
255,지정석R,31,19,19,4,1,1,
255,지정석R,32,19,19,3,1,1,
255,지정석R,01,20,20,34,1,1,
255,지정석R,02,20,20,33,1,1,
255,지정석R,03,20,20,32,1,1,
255,지정석R,04,20,20,31,1,1,
255,지정석R,05,20,20,30,1,1,
255,지정석R,06,20,20,29,1,1,
255,지정석R,07,20,20,28,1,1,
255,지정석R,08,20,20,27,1,1,
255,지정석R,09,20,20,26,1,1,
255,지정석R,10,20,20,25,1,1,
255,지정석R,11,20,20,24,1,1,
255,지정석R,12,20,20,23,1,1,
255,지정석R,13,20,20,22,1,1,
255,지정석R,14,20,20,21,1,1,
255,지정석R,15,20,20,20,1,1,
255,지정석R,16,20,20,19,1,1,
255,지정석R,17,20,20,18,1,1,
255,지정석R,18,20,20,17,1,1,
255,지정석R,19,20,20,16,1,1,
255,지정석R,20,20,20,15,1,1,
255,지정석R,21,20,20,14,1,1,
255,지정석R,22,20,20,13,1,1,
255,지정석R,23,20,20,12,1,1,
255,지정석R,24,20,20,11,1,1,
255,지정석R,25,20,20,10,1,1,
255,지정석R,26,20,20,9,1,1,
255,지정석R,27,20,20,8,1,1,
255,지정석R,28,20,20,7,1,1,
255,지정석R,29,20,20,6,1,1,
255,지정석R,30,20,20,5,1,1,
255,지정석R,31,20,20,4,1,1,
255,지정석R,32,20,20,3,1,1,
255,지정석R,33,20,20,2,1,1,
255,지정석R,01,21,21,34,1,1,
255,지정석R,02,21,21,33,1,1,
255,지정석R,03,21,21,32,1,1,
255,지정석R,04,21,21,31,1,1,
255,지정석R,05,21,21,30,1,1,
255,지정석R,06,21,21,29,1,1,
255,지정석R,07,21,21,28,1,1,
255,지정석R,08,21,21,27,1,1,
255,지정석R,09,21,21,26,1,1,
255,지정석R,10,21,21,25,1,1,
255,지정석R,11,21,21,24,1,1,
255,지정석R,12,21,21,23,1,1,
255,지정석R,13,21,21,22,1,1,
255,지정석R,14,21,21,21,1,1,
255,지정석R,15,21,21,20,1,1,
255,지정석R,16,21,21,19,1,1,
255,지정석R,17,21,21,18,1,1,
255,지정석R,18,21,21,17,1,1,
255,지정석R,19,21,21,16,1,1,
255,지정석R,20,21,21,15,1,1,
255,지정석R,21,21,21,14,1,1,
255,지정석R,22,21,21,13,1,1,
255,지정석R,23,21,21,12,1,1,
255,지정석R,24,21,21,11,1,1,
255,지정석R,25,21,21,10,1,1,
255,지정석R,26,21,21,9,1,1,
255,지정석R,27,21,21,8,1,1,
255,지정석R,28,21,21,7,1,1,
255,지정석R,29,21,21,6,1,1,
255,지정석R,30,21,21,5,1,1,
255,지정석R,31,21,21,4,1,1,
255,지정석R,32,21,21,3,1,1,
255,지정석R,33,21,21,2,1,1,
255,지정석R,01,22,22,34,1,1,
255,지정석R,02,22,22,33,1,1,
255,지정석R,03,22,22,32,1,1,
255,지정석R,04,22,22,31,1,1,
255,지정석R,05,22,22,30,1,1,
255,지정석R,06,22,22,29,1,1,
255,지정석R,07,22,22,28,1,1,
255,지정석R,08,22,22,27,1,1,
255,지정석R,09,22,22,26,1,1,
255,지정석R,10,22,22,25,1,1,
255,지정석R,11,22,22,24,1,1,
255,지정석R,12,22,22,23,1,1,
255,지정석R,13,22,22,22,1,1,
255,지정석R,14,22,22,21,1,1,
255,지정석R,15,22,22,20,1,1,
255,지정석R,16,22,22,19,1,1,
255,지정석R,17,22,22,18,1,1,
255,지정석R,18,22,22,17,1,1,
255,지정석R,19,22,22,16,1,1,
255,지정석R,20,22,22,15,1,1,
255,지정석R,21,22,22,14,1,1,
255,지정석R,22,22,22,13,1,1,
255,지정석R,23,22,22,12,1,1,
255,지정석R,24,22,22,11,1,1,
255,지정석R,25,22,22,10,1,1,
255,지정석R,26,22,22,9,1,1,
255,지정석R,27,22,22,8,1,1,
255,지정석R,28,22,22,7,1,1,
255,지정석R,29,22,22,6,1,1,
255,지정석R,30,22,22,5,1,1,
255,지정석R,31,22,22,4,1,1,
255,지정석R,32,22,22,3,1,1,
255,지정석R,33,22,22,2,1,1,
255,지정석R,01,23,23,34,1,1,
255,지정석R,02,23,23,33,1,1,
255,지정석R,03,23,23,32,1,1,
255,지정석R,04,23,23,31,1,1,
255,지정석R,05,23,23,30,1,1,
255,지정석R,06,23,23,29,1,1,
255,지정석R,07,23,23,28,1,1,
255,지정석R,08,23,23,27,1,1,
255,지정석R,09,23,23,26,1,1,
255,지정석R,10,23,23,25,1,1,
255,지정석R,11,23,23,24,1,1,
255,지정석R,12,23,23,23,1,1,
255,지정석R,13,23,23,22,1,1,
255,지정석R,14,23,23,21,1,1,
255,지정석R,15,23,23,20,1,1,
255,지정석R,16,23,23,19,1,1,
255,지정석R,17,23,23,18,1,1,
255,지정석R,18,23,23,17,1,1,
255,지정석R,19,23,23,16,1,1,
255,지정석R,20,23,23,15,1,1,
255,지정석R,21,23,23,14,1,1,
255,지정석R,22,23,23,13,1,1,
255,지정석R,23,23,23,12,1,1,
255,지정석R,24,23,23,11,1,1,
255,지정석R,25,23,23,10,1,1,
255,지정석R,26,23,23,9,1,1,
255,지정석R,27,23,23,8,1,1,
255,지정석R,28,23,23,7,1,1,
255,지정석R,29,23,23,6,1,1,
255,지정석R,30,23,23,5,1,1,
255,지정석R,31,23,23,4,1,1,
255,지정석R,32,23,23,3,1,1,
255,지정석R,33,23,23,2,1,1,
255,지정석R,01,24,24,34,1,1,
255,지정석R,02,24,24,33,1,1,
255,지정석R,03,24,24,32,1,1,
255,지정석R,04,24,24,31,1,1,
255,지정석R,05,24,24,30,1,1,
255,지정석R,06,24,24,29,1,1,
255,지정석R,07,24,24,28,1,1,
255,지정석R,08,24,24,27,1,1,
255,지정석R,09,24,24,26,1,1,
255,지정석R,10,24,24,25,1,1,
255,지정석R,11,24,24,24,1,1,
255,지정석R,12,24,24,23,1,1,
255,지정석R,13,24,24,22,1,1,
255,지정석R,14,24,24,21,1,1,
255,지정석R,15,24,24,20,1,1,
255,지정석R,16,24,24,19,1,1,
255,지정석R,17,24,24,18,1,1,
255,지정석R,18,24,24,17,1,1,
255,지정석R,19,24,24,16,1,1,
255,지정석R,20,24,24,15,1,1,
255,지정석R,21,24,24,14,1,1,
255,지정석R,22,24,24,13,1,1,
255,지정석R,23,24,24,12,1,1,
255,지정석R,24,24,24,11,1,1,
255,지정석R,25,24,24,10,1,1,
255,지정석R,26,24,24,9,1,1,
255,지정석R,27,24,24,8,1,1,
255,지정석R,28,24,24,7,1,1,
255,지정석R,29,24,24,6,1,1,
255,지정석R,30,24,24,5,1,1,
255,지정석R,31,24,24,4,1,1,
255,지정석R,32,24,24,3,1,1,
255,지정석R,33,24,24,2,1,1,
255,지정석R,34,24,24,1,1,1,
255,지정석R,01,25,25,34,1,1,
255,지정석R,02,25,25,33,1,1,
255,지정석R,03,25,25,32,1,1,
255,지정석R,04,25,25,31,1,1,
255,지정석R,05,25,25,30,1,1,
255,지정석R,06,25,25,29,1,1,
255,지정석R,07,25,25,28,1,1,
255,지정석R,08,25,25,27,1,1,
255,지정석R,09,25,25,26,1,1,
255,지정석R,10,25,25,25,1,1,
255,지정석R,11,25,25,24,1,1,
255,지정석R,12,25,25,23,1,1,
255,지정석R,13,25,25,22,1,1,
255,지정석R,14,25,25,21,1,1,
255,지정석R,15,25,25,20,1,1,
255,지정석R,16,25,25,19,1,1,
255,지정석R,17,25,25,18,1,1,
255,지정석R,18,25,25,17,1,1,
255,지정석R,19,25,25,16,1,1,
255,지정석R,20,25,25,15,1,1,
255,지정석R,21,25,25,14,1,1,
255,지정석R,22,25,25,13,1,1,
255,지정석R,23,25,25,12,1,1,
255,지정석R,24,25,25,11,1,1,
255,지정석R,25,25,25,10,1,1,
255,지정석R,26,25,25,9,1,1,
255,지정석R,27,25,25,8,1,1,
255,지정석R,28,25,25,7,1,1,
255,지정석R,29,25,25,6,1,1,
255,지정석R,30,25,25,5,1,1,
255,지정석R,31,25,25,4,1,1,
255,지정석R,32,25,25,3,1,1,
255,지정석R,33,25,25,2,1,1,
255,지정석R,34,25,25,1,1,1,
255,지정석R,01,34,34,34,1,1,
255,지정석R,02,33,33,33,1,1,
255,지정석R,03,32,32,32,1,1,
255,지정석R,04,31,31,31,1,1,
255,지정석R,05,30,30,30,1,1,
255,지정석R,06,29,29,29,1,1,
255,지정석R,07,28,28,28,1,1,
256,지정석R,01,1,1,33,1,1,
256,지정석R,02,1,1,32,1,1,
256,지정석R,03,1,1,31,1,1,
256,지정석R,04,1,1,30,1,1,
256,지정석R,05,1,1,29,1,1,
256,지정석R,06,1,1,28,1,1,
256,지정석R,07,1,1,27,1,1,
256,지정석R,08,1,1,8,1,1,
256,지정석R,09,1,1,7,1,1,
256,지정석R,10,1,1,6,1,1,
256,지정석R,11,1,1,5,1,1,
256,지정석R,12,1,1,4,1,1,
256,지정석R,13,1,1,3,1,1,
256,지정석R,01,2,2,33,1,1,
256,지정석R,02,2,2,32,1,1,
256,지정석R,03,2,2,31,1,1,
256,지정석R,04,2,2,30,1,1,
256,지정석R,05,2,2,29,1,1,
256,지정석R,06,2,2,28,1,1,
256,지정석R,07,2,2,27,1,1,
256,지정석R,08,2,2,8,1,1,
256,지정석R,09,2,2,7,1,1,
256,지정석R,10,2,2,6,1,1,
256,지정석R,11,2,2,5,1,1,
256,지정석R,12,2,2,4,1,1,
256,지정석R,13,2,2,3,1,1,
256,지정석R,01,3,3,33,1,1,
256,지정석R,02,3,3,32,1,1,
256,지정석R,03,3,3,31,1,1,
256,지정석R,04,3,3,30,1,1,
256,지정석R,05,3,3,29,1,1,
256,지정석R,06,3,3,28,1,1,
256,지정석R,07,3,3,27,1,1,
256,지정석R,08,3,3,8,1,1,
256,지정석R,09,3,3,7,1,1,
256,지정석R,10,3,3,6,1,1,
256,지정석R,11,3,3,5,1,1,
256,지정석R,12,3,3,4,1,1,
256,지정석R,13,3,3,3,1,1,
256,지정석R,01,4,4,33,1,1,
256,지정석R,02,4,4,32,1,1,
256,지정석R,03,4,4,31,1,1,
256,지정석R,04,4,4,30,1,1,
256,지정석R,05,4,4,29,1,1,
256,지정석R,06,4,4,28,1,1,
256,지정석R,07,4,4,27,1,1,
256,지정석R,08,4,4,8,1,1,
256,지정석R,09,4,4,7,1,1,
256,지정석R,10,4,4,6,1,1,
256,지정석R,11,4,4,5,1,1,
256,지정석R,12,4,4,4,1,1,
256,지정석R,13,4,4,3,1,1,
256,지정석R,01,5,5,33,1,1,
256,지정석R,02,5,5,32,1,1,
256,지정석R,03,5,5,31,1,1,
256,지정석R,04,5,5,30,1,1,
256,지정석R,05,5,5,29,1,1,
256,지정석R,06,5,5,28,1,1,
256,지정석R,07,5,5,27,1,1,
256,지정석R,08,5,5,8,1,1,
256,지정석R,09,5,5,7,1,1,
256,지정석R,10,5,5,6,1,1,
256,지정석R,11,5,5,5,1,1,
256,지정석R,12,5,5,4,1,1,
256,지정석R,13,5,5,3,1,1,
256,지정석R,01,6,6,33,1,1,
256,지정석R,02,6,6,32,1,1,
256,지정석R,03,6,6,31,1,1,
256,지정석R,04,6,6,30,1,1,
256,지정석R,05,6,6,29,1,1,
256,지정석R,06,6,6,28,1,1,
256,지정석R,07,6,6,27,1,1,
256,지정석R,08,6,6,26,1,1,
256,지정석R,09,6,6,25,1,1,
256,지정석R,10,6,6,24,1,1,
256,지정석R,11,6,6,23,1,1,
256,지정석R,12,6,6,22,1,1,
256,지정석R,13,6,6,21,1,1,
256,지정석R,14,6,6,20,1,1,
256,지정석R,15,6,6,19,1,1,
256,지정석R,16,6,6,18,1,1,
256,지정석R,17,6,6,17,1,1,
256,지정석R,18,6,6,16,1,1,
256,지정석R,19,6,6,15,1,1,
256,지정석R,20,6,6,14,1,1,
256,지정석R,21,6,6,13,1,1,
256,지정석R,22,6,6,12,1,1,
256,지정석R,23,6,6,11,1,1,
256,지정석R,24,6,6,10,1,1,
256,지정석R,25,6,6,9,1,1,
256,지정석R,26,6,6,8,1,1,
256,지정석R,27,6,6,7,1,1,
256,지정석R,28,6,6,6,1,1,
256,지정석R,29,6,6,5,1,1,
256,지정석R,30,6,6,4,1,1,
256,지정석R,31,6,6,3,1,1,
256,지정석R,01,7,7,33,1,1,
256,지정석R,02,7,7,32,1,1,
256,지정석R,03,7,7,31,1,1,
256,지정석R,04,7,7,30,1,1,
256,지정석R,05,7,7,29,1,1,
256,지정석R,06,7,7,28,1,1,
256,지정석R,07,7,7,27,1,1,
256,지정석R,08,7,7,26,1,1,
256,지정석R,09,7,7,25,1,1,
256,지정석R,10,7,7,24,1,1,
256,지정석R,11,7,7,23,1,1,
256,지정석R,12,7,7,22,1,1,
256,지정석R,13,7,7,21,1,1,
256,지정석R,14,7,7,20,1,1,
256,지정석R,15,7,7,19,1,1,
256,지정석R,16,7,7,18,1,1,
256,지정석R,17,7,7,17,1,1,
256,지정석R,18,7,7,16,1,1,
256,지정석R,19,7,7,15,1,1,
256,지정석R,20,7,7,14,1,1,
256,지정석R,21,7,7,13,1,1,
256,지정석R,22,7,7,12,1,1,
256,지정석R,23,7,7,11,1,1,
256,지정석R,24,7,7,10,1,1,
256,지정석R,25,7,7,9,1,1,
256,지정석R,26,7,7,8,1,1,
256,지정석R,27,7,7,7,1,1,
256,지정석R,28,7,7,6,1,1,
256,지정석R,29,7,7,5,1,1,
256,지정석R,30,7,7,4,1,1,
256,지정석R,31,7,7,3,1,1,
256,지정석R,01,8,8,33,1,1,
256,지정석R,02,8,8,32,1,1,
256,지정석R,03,8,8,31,1,1,
256,지정석R,04,8,8,30,1,1,
256,지정석R,05,8,8,29,1,1,
256,지정석R,06,8,8,28,1,1,
256,지정석R,07,8,8,27,1,1,
256,지정석R,08,8,8,26,1,1,
256,지정석R,09,8,8,25,1,1,
256,지정석R,10,8,8,24,1,1,
256,지정석R,11,8,8,23,1,1,
256,지정석R,12,8,8,22,1,1,
256,지정석R,13,8,8,21,1,1,
256,지정석R,14,8,8,20,1,1,
256,지정석R,15,8,8,19,1,1,
256,지정석R,16,8,8,18,1,1,
256,지정석R,17,8,8,17,1,1,
256,지정석R,18,8,8,16,1,1,
256,지정석R,19,8,8,15,1,1,
256,지정석R,20,8,8,14,1,1,
256,지정석R,21,8,8,13,1,1,
256,지정석R,22,8,8,12,1,1,
256,지정석R,23,8,8,11,1,1,
256,지정석R,24,8,8,10,1,1,
256,지정석R,25,8,8,9,1,1,
256,지정석R,26,8,8,8,1,1,
256,지정석R,27,8,8,7,1,1,
256,지정석R,28,8,8,6,1,1,
256,지정석R,29,8,8,5,1,1,
256,지정석R,30,8,8,4,1,1,
256,지정석R,31,8,8,3,1,1,
256,지정석R,01,9,9,33,1,1,
256,지정석R,02,9,9,32,1,1,
256,지정석R,03,9,9,31,1,1,
256,지정석R,04,9,9,30,1,1,
256,지정석R,05,9,9,29,1,1,
256,지정석R,06,9,9,28,1,1,
256,지정석R,07,9,9,27,1,1,
256,지정석R,08,9,9,26,1,1,
256,지정석R,09,9,9,25,1,1,
256,지정석R,10,9,9,24,1,1,
256,지정석R,11,9,9,23,1,1,
256,지정석R,12,9,9,22,1,1,
256,지정석R,13,9,9,21,1,1,
256,지정석R,14,9,9,20,1,1,
256,지정석R,15,9,9,19,1,1,
256,지정석R,16,9,9,18,1,1,
256,지정석R,17,9,9,17,1,1,
256,지정석R,18,9,9,16,1,1,
256,지정석R,19,9,9,15,1,1,
256,지정석R,20,9,9,14,1,1,
256,지정석R,21,9,9,13,1,1,
256,지정석R,22,9,9,12,1,1,
256,지정석R,23,9,9,11,1,1,
256,지정석R,24,9,9,10,1,1,
256,지정석R,25,9,9,9,1,1,
256,지정석R,26,9,9,8,1,1,
256,지정석R,27,9,9,7,1,1,
256,지정석R,28,9,9,6,1,1,
256,지정석R,29,9,9,5,1,1,
256,지정석R,30,9,9,4,1,1,
256,지정석R,31,9,9,3,1,1,
256,지정석R,01,10,10,33,1,1,
256,지정석R,02,10,10,32,1,1,
256,지정석R,03,10,10,31,1,1,
256,지정석R,04,10,10,30,1,1,
256,지정석R,05,10,10,29,1,1,
256,지정석R,06,10,10,28,1,1,
256,지정석R,07,10,10,27,1,1,
256,지정석R,08,10,10,26,1,1,
256,지정석R,09,10,10,25,1,1,
256,지정석R,10,10,10,24,1,1,
256,지정석R,11,10,10,23,1,1,
256,지정석R,12,10,10,22,1,1,
256,지정석R,13,10,10,21,1,1,
256,지정석R,14,10,10,20,1,1,
256,지정석R,15,10,10,19,1,1,
256,지정석R,16,10,10,18,1,1,
256,지정석R,17,10,10,17,1,1,
256,지정석R,18,10,10,16,1,1,
256,지정석R,19,10,10,15,1,1,
256,지정석R,20,10,10,14,1,1,
256,지정석R,21,10,10,13,1,1,
256,지정석R,22,10,10,12,1,1,
256,지정석R,23,10,10,11,1,1,
256,지정석R,24,10,10,10,1,1,
256,지정석R,25,10,10,9,1,1,
256,지정석R,26,10,10,8,1,1,
256,지정석R,27,10,10,7,1,1,
256,지정석R,28,10,10,6,1,1,
256,지정석R,29,10,10,5,1,1,
256,지정석R,30,10,10,4,1,1,
256,지정석R,31,10,10,3,1,1,
256,지정석R,01,11,11,33,1,1,
256,지정석R,02,11,11,32,1,1,
256,지정석R,03,11,11,31,1,1,
256,지정석R,04,11,11,30,1,1,
256,지정석R,05,11,11,29,1,1,
256,지정석R,06,11,11,28,1,1,
256,지정석R,07,11,11,27,1,1,
256,지정석R,08,11,11,26,1,1,
256,지정석R,09,11,11,25,1,1,
256,지정석R,10,11,11,24,1,1,
256,지정석R,11,11,11,23,1,1,
256,지정석R,12,11,11,22,1,1,
256,지정석R,13,11,11,21,1,1,
256,지정석R,14,11,11,20,1,1,
256,지정석R,15,11,11,19,1,1,
256,지정석R,16,11,11,18,1,1,
256,지정석R,17,11,11,17,1,1,
256,지정석R,18,11,11,16,1,1,
256,지정석R,19,11,11,15,1,1,
256,지정석R,20,11,11,14,1,1,
256,지정석R,21,11,11,13,1,1,
256,지정석R,22,11,11,12,1,1,
256,지정석R,23,11,11,11,1,1,
256,지정석R,24,11,11,10,1,1,
256,지정석R,25,11,11,9,1,1,
256,지정석R,26,11,11,8,1,1,
256,지정석R,27,11,11,7,1,1,
256,지정석R,28,11,11,6,1,1,
256,지정석R,29,11,11,5,1,1,
256,지정석R,30,11,11,4,1,1,
256,지정석R,31,11,11,3,1,1,
256,지정석R,01,12,12,33,1,1,
256,지정석R,02,12,12,32,1,1,
256,지정석R,03,12,12,31,1,1,
256,지정석R,04,12,12,30,1,1,
256,지정석R,05,12,12,29,1,1,
256,지정석R,06,12,12,28,1,1,
256,지정석R,07,12,12,27,1,1,
256,지정석R,08,12,12,26,1,1,
256,지정석R,09,12,12,25,1,1,
256,지정석R,10,12,12,24,1,1,
256,지정석R,11,12,12,23,1,1,
256,지정석R,12,12,12,22,1,1,
256,지정석R,13,12,12,21,1,1,
256,지정석R,14,12,12,20,1,1,
256,지정석R,15,12,12,19,1,1,
256,지정석R,16,12,12,18,1,1,
256,지정석R,17,12,12,17,1,1,
256,지정석R,18,12,12,16,1,1,
256,지정석R,19,12,12,15,1,1,
256,지정석R,20,12,12,14,1,1,
256,지정석R,21,12,12,13,1,1,
256,지정석R,22,12,12,12,1,1,
256,지정석R,23,12,12,11,1,1,
256,지정석R,24,12,12,10,1,1,
256,지정석R,25,12,12,9,1,1,
256,지정석R,26,12,12,8,1,1,
256,지정석R,27,12,12,7,1,1,
256,지정석R,28,12,12,6,1,1,
256,지정석R,29,12,12,5,1,1,
256,지정석R,30,12,12,4,1,1,
256,지정석R,31,12,12,3,1,1,
256,지정석R,01,13,13,33,1,1,
256,지정석R,02,13,13,32,1,1,
256,지정석R,03,13,13,31,1,1,
256,지정석R,04,13,13,30,1,1,
256,지정석R,05,13,13,29,1,1,
256,지정석R,06,13,13,28,1,1,
256,지정석R,07,13,13,27,1,1,
256,지정석R,08,13,13,26,1,1,
256,지정석R,09,13,13,25,1,1,
256,지정석R,10,13,13,24,1,1,
256,지정석R,11,13,13,23,1,1,
256,지정석R,12,13,13,22,1,1,
256,지정석R,13,13,13,21,1,1,
256,지정석R,14,13,13,20,1,1,
256,지정석R,15,13,13,19,1,1,
256,지정석R,16,13,13,18,1,1,
256,지정석R,17,13,13,17,1,1,
256,지정석R,18,13,13,16,1,1,
256,지정석R,19,13,13,15,1,1,
256,지정석R,20,13,13,14,1,1,
256,지정석R,21,13,13,13,1,1,
256,지정석R,22,13,13,12,1,1,
256,지정석R,23,13,13,11,1,1,
256,지정석R,24,13,13,10,1,1,
256,지정석R,25,13,13,9,1,1,
256,지정석R,26,13,13,8,1,1,
256,지정석R,27,13,13,7,1,1,
256,지정석R,28,13,13,6,1,1,
256,지정석R,29,13,13,5,1,1,
256,지정석R,30,13,13,4,1,1,
256,지정석R,31,13,13,3,1,1,
256,지정석R,01,14,14,33,1,1,
256,지정석R,02,14,14,32,1,1,
256,지정석R,03,14,14,31,1,1,
256,지정석R,04,14,14,30,1,1,
256,지정석R,05,14,14,29,1,1,
256,지정석R,06,14,14,28,1,1,
256,지정석R,07,14,14,27,1,1,
256,지정석R,08,14,14,26,1,1,
256,지정석R,09,14,14,25,1,1,
256,지정석R,10,14,14,24,1,1,
256,지정석R,11,14,14,23,1,1,
256,지정석R,12,14,14,22,1,1,
256,지정석R,13,14,14,21,1,1,
256,지정석R,14,14,14,20,1,1,
256,지정석R,15,14,14,19,1,1,
256,지정석R,16,14,14,18,1,1,
256,지정석R,17,14,14,17,1,1,
256,지정석R,18,14,14,16,1,1,
256,지정석R,19,14,14,15,1,1,
256,지정석R,20,14,14,14,1,1,
256,지정석R,21,14,14,13,1,1,
256,지정석R,22,14,14,12,1,1,
256,지정석R,23,14,14,11,1,1,
256,지정석R,24,14,14,10,1,1,
256,지정석R,25,14,14,9,1,1,
256,지정석R,26,14,14,8,1,1,
256,지정석R,27,14,14,7,1,1,
256,지정석R,28,14,14,6,1,1,
256,지정석R,29,14,14,5,1,1,
256,지정석R,30,14,14,4,1,1,
256,지정석R,31,14,14,3,1,1,
256,지정석R,32,14,14,2,1,1,
256,지정석R,01,15,15,33,1,1,
256,지정석R,02,15,15,32,1,1,
256,지정석R,03,15,15,31,1,1,
256,지정석R,04,15,15,30,1,1,
256,지정석R,05,15,15,29,1,1,
256,지정석R,06,15,15,28,1,1,
256,지정석R,07,15,15,27,1,1,
256,지정석R,08,15,15,26,1,1,
256,지정석R,09,15,15,25,1,1,
256,지정석R,10,15,15,24,1,1,
256,지정석R,11,15,15,23,1,1,
256,지정석R,12,15,15,22,1,1,
256,지정석R,13,15,15,21,1,1,
256,지정석R,14,15,15,20,1,1,
256,지정석R,15,15,15,19,1,1,
256,지정석R,16,15,15,18,1,1,
256,지정석R,17,15,15,17,1,1,
256,지정석R,18,15,15,16,1,1,
256,지정석R,19,15,15,15,1,1,
256,지정석R,20,15,15,14,1,1,
256,지정석R,21,15,15,13,1,1,
256,지정석R,22,15,15,12,1,1,
256,지정석R,23,15,15,11,1,1,
256,지정석R,24,15,15,10,1,1,
256,지정석R,25,15,15,9,1,1,
256,지정석R,26,15,15,8,1,1,
256,지정석R,27,15,15,7,1,1,
256,지정석R,28,15,15,6,1,1,
256,지정석R,29,15,15,5,1,1,
256,지정석R,30,15,15,4,1,1,
256,지정석R,31,15,15,3,1,1,
256,지정석R,32,15,15,2,1,1,
256,지정석R,01,16,16,33,1,1,
256,지정석R,02,16,16,32,1,1,
256,지정석R,03,16,16,31,1,1,
256,지정석R,04,16,16,30,1,1,
256,지정석R,05,16,16,29,1,1,
256,지정석R,06,16,16,28,1,1,
256,지정석R,07,16,16,27,1,1,
256,지정석R,08,16,16,26,1,1,
256,지정석R,09,16,16,25,1,1,
256,지정석R,10,16,16,24,1,1,
256,지정석R,11,16,16,23,1,1,
256,지정석R,12,16,16,22,1,1,
256,지정석R,13,16,16,21,1,1,
256,지정석R,14,16,16,20,1,1,
256,지정석R,15,16,16,19,1,1,
256,지정석R,16,16,16,18,1,1,
256,지정석R,17,16,16,17,1,1,
256,지정석R,18,16,16,16,1,1,
